,tsne_0,tsne_1,markers,datasets,perts
256,-18.293392,-14.095669,Reference,cdk8,[c*]:n(C)nc:[2*]~[c*]c1cnn(C)c1
257,-24.14271,1.5983553,Reference,cdk8,[N*]CC(C[2*])OC~[N*]CC(F)(F)CC[2*]
258,-18.295965,-14.085606,Reference,cdk8,[c*]:cnn(:[2*])C.[c*]OC~[c*]c1cnn(C)c1.[C*]F.[C*]F
259,-19.027332,-14.630363,Reference,cdk8,[c*]:cnn(:[2*])C.[c*]CC(C[4*])OC~[c*]c1cnn(C)c1.[N*]CCOCC[3*]
260,-14.143437,-2.8237364,Reference,cdk8,[N*]CC(C[2*])OC~[N*]C[C@@H](O)CC[2*]
261,-18.293392,-14.095669,Reference,cdk8,[c*]:cnn(:[2*])C.[c*]F.[C*]F~[c*]c1cnn(C)c1
262,-18.293383,-14.09565,Reference,cdk8,[c*]:cnn(:[2*])C~[c*]c1cnn(C)c1
263,-18.31682,-14.084311,Reference,cdk8,[c*]:cnn(:[2*])C.[c*]F.[C*]F~[c*]c1cnn(C)c1.[CH*]O
264,50.45011,0.89546746,Reference,cdk8,[C*]F.[C*]F~[CH*]O
265,-13.635724,-16.500307,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]c1cn(C)cn1
266,-38.023476,39.35839,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]C(=O)N1CCCC1
267,-35.76651,42.130875,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]C(=O)N1CC(F)(F)C1
268,-37.7697,40.84418,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]C(=O)N1CCOCC1
269,-10.019547,-16.15082,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]c1nccn1C
270,-35.25872,41.357025,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]C(=O)N1CCC(F)(F)C1
271,-62.794437,46.6377,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]NCCNC(C)=O
272,-36.717155,37.686264,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]C(=O)N1CC[C@@H](O)C1
273,-19.7325,-7.062217,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]c1cc(N)ccn1
274,-61.295097,41.65335,Reference,cdk8,[c*]S(=O)(=O)NC1CC1~[c*]C(=O)NC
275,-38.023552,39.358143,Reference,cdk8,[c*]c1cn(C)cn1~[c*]C(=O)N1CCCC1
276,-35.766502,42.131092,Reference,cdk8,[c*]c1cn(C)cn1~[c*]C(=O)N1CC(F)(F)C1
277,-37.76798,40.844437,Reference,cdk8,[c*]c1cn(C)cn1~[c*]C(=O)N1CCOCC1
278,-35.001373,66.44534,Reference,cdk8,[c*]:cn(C)cn:[2*]~[c*]:nccn(:[2*])C
279,-35.258694,41.35699,Reference,cdk8,[c*]c1cn(C)cn1~[c*]C(=O)N1CCC(F)(F)C1
280,-62.794834,46.637535,Reference,cdk8,[c*]c1cn(C)cn1~[c*]NCCNC(C)=O
281,-36.713024,37.68053,Reference,cdk8,[c*]c1cn(C)cn1~[c*]C(=O)N1CC[C@@H](O)C1
282,-31.634712,-50.492195,Reference,cdk8,[c*]:cn(C)cn:[2*]~[c*]:nccc(N)c:[2*]
283,-61.295483,41.65289,Reference,cdk8,[c*]c1cn(C)cn1~[c*]C(=O)NC
284,-25.136332,1.5520099,Reference,cdk8,[N*]CCCC[2*]~[N*]CC(F)(F)C[2*]
285,-37.610466,-6.1022797,Reference,cdk8,[N*]CCCC[2*]~[N*]CCOCC[2*]
286,-10.019547,-16.15082,Reference,cdk8,[c*]C(=O)N1CCCC1~[c*]c1nccn1C
287,21.772278,-7.7065573,Reference,cdk8,~[C*]F.[C*]F
288,-62.79465,46.63717,Reference,cdk8,[c*]C(=O)N1CCCC1~[c*]NCCNC(C)=O
289,50.8038,1.7501066,Reference,cdk8,~[CH*]O
290,-19.7325,-7.062217,Reference,cdk8,[c*]C(=O)N1CCCC1~[c*]c1cc(N)ccn1
291,-5.2732024,38.6492,Reference,cdk8,[c*]c1cnn(C)c1~[c*]:cnn(:[2*])C.[c*]O
292,21.368351,17.407555,Reference,cdk8,[C*]N1CCCC1~[C*]NC
293,-37.610966,-6.1023088,Reference,cdk8,[N*]CC(F)(F)C[2*]~[N*]CCOCC[2*]
294,-10.019547,-16.150835,Reference,cdk8,[c*]C(=O)N1CC(F)(F)C1~[c*]c1nccn1C
295,-25.843935,1.0395569,Reference,cdk8,[N*]CC(F)(F)C[2*]~[N*]CCC(F)(F)C[2*]
296,-62.801098,46.64037,Reference,cdk8,[c*]C(=O)N1CC(F)(F)C1~[c*]NCCNC(C)=O
297,-13.135744,-2.0265207,Reference,cdk8,[N*]CC(F)(F)C[2*]~[N*]CC[C@@H](O)C[2*]
298,-19.732454,-7.062213,Reference,cdk8,[c*]C(=O)N1CC(F)(F)C1~[c*]c1cc(N)ccn1
299,21.368397,17.407564,Reference,cdk8,[C*]N1CC(F)(F)C1~[C*]NC
300,-10.019567,-16.150833,Reference,cdk8,[c*]C(=O)N1CCOCC1~[c*]c1nccn1C
301,-25.843935,1.0395569,Reference,cdk8,[N*]CCOCC[2*]~[N*]CCC(F)(F)C[2*]
302,-62.794834,46.637535,Reference,cdk8,[c*]C(=O)N1CCOCC1~[c*]NCCNC(C)=O
303,-14.143308,-2.8237393,Reference,cdk8,[N*]CCOCC[2*]~[N*]C[C@H](O)CC[2*]
304,-19.732515,-7.0622,Reference,cdk8,[c*]C(=O)N1CCOCC1~[c*]c1cc(N)ccn1
305,21.368734,17.406065,Reference,cdk8,[C*]N1CCOCC1~[C*]NC
306,-35.25818,41.356087,Reference,cdk8,[c*]c1nccn1C~[c*]C(=O)N1CCC(F)(F)C1
307,-62.793407,46.63777,Reference,cdk8,[c*]c1nccn1C~[c*]NCCNC(C)=O
308,-36.71767,37.68611,Reference,cdk8,[c*]c1nccn1C~[c*]C(=O)N1CC[C@@H](O)C1
309,-31.63467,-50.492226,Reference,cdk8,[c*]:nccn(:[2*])C~[c*]:nccc(N)c:[2*]
310,-61.29527,41.65304,Reference,cdk8,[c*]c1nccn1C~[c*]C(=O)NC
311,-62.79465,46.63717,Reference,cdk8,[c*]C(=O)N1CCC(F)(F)C1~[c*]NCCNC(C)=O
312,50.45011,0.89546746,Reference,cdk8,[C*]F.[C*]F~[CH*]O
313,-19.732454,-7.062213,Reference,cdk8,[c*]C(=O)N1CCC(F)(F)C1~[c*]c1cc(N)ccn1
314,-5.2732024,38.649654,Reference,cdk8,[c*]c1cnn(C)c1.[C*]F.[C*]F~[c*]:cnn(:[2*])C.[c*]O
315,21.368345,17.407564,Reference,cdk8,[C*]N1CCC(F)(F)C1~[C*]NC
316,-36.717678,37.686047,Reference,cdk8,[c*]NCCNC(C)=O~[c*]C(=O)N1CC[C@@H](O)C1
317,-19.732454,-7.062213,Reference,cdk8,[c*]NCCNC(C)=O~[c*]c1cc(N)ccn1
318,-61.295097,41.65335,Reference,cdk8,[c*]NCCNC(C)=O~[c*]C(=O)NC
319,-19.732454,-7.062213,Reference,cdk8,[c*]C(=O)N1CC[C@@H](O)C1~[c*]c1cc(N)ccn1
320,-5.2867413,38.654015,Reference,cdk8,[c*]c1cnn(C)c1~[c*]:cnn(:[2*])C
321,21.368345,17.407568,Reference,cdk8,[C*]N1CC[C@@H](O)C1~[C*]NC
322,-61.295097,41.65335,Reference,cdk8,[c*]c1cc(N)ccn1~[c*]C(=O)NC
323,-34.70214,67.012794,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]C#N
324,-40.43506,67.58504,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])CCC
325,67.26011,0.26055434,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]Br
326,-10.997123,38.829426,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:n(C)cc:[2*]
327,-34.205544,69.83765,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]OC
328,-36.043156,67.77615,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:ccn(:[3*])C.[c*]C
329,-44.91082,18.32313,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]OC
330,-33.498444,67.17091,Reference,pfkfb3,[c*]:cnccc(:[4*])S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]:c(C#N)cccc:[4*]
331,-5.902754,21.199842,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:non:[2*]
332,-8.428632,62.37486,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]OC(F)(F)F
333,-38.169388,69.43452,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C(C)C
334,-4.791132,-34.686947,Reference,pfkfb3,[c*]N~[c*]C
335,-37.91923,70.81912,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C(F)F
336,-36.04298,67.776825,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]C
337,16.250938,22.900938,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:ncs:[2*]
338,-44.383167,16.819757,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]OC
339,-33.168346,64.89729,Reference,pfkfb3,[c*]:cnccc(:[4*])S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]:ccccc(:[4*])C(N)=O
340,67.26011,0.26055434,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]Br
341,9.09972,21.152208,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:scn:[2*]
342,-36.951782,66.23709,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:ccn(:[3*])C.[c*]F
343,-30.82005,65.509056,Reference,pfkfb3,[c*]:c(ccnc:[4*])S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]:ccccc(:[4*])S(C)(=O)=O
344,-36.788292,63.604454,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]C(=O)NC1CCOCC1
345,-40.41132,67.63788,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])CC
346,-47.71127,-2.9174678,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]OCCO[2*]
347,-34.512417,63.68063,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]C(N)=O
348,40.51647,-12.505556,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]N
349,41.245457,-12.200287,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]N
350,-43.316128,-4.6476035,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]OCC[2*]
351,-66.91771,-1.6662965,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]CC
352,-11.7047205,35.724487,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]N(C)C
353,-34.205036,69.83768,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C.[c*]OC
354,3.9057682,76.00361,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:sc(N)n:[2*]
355,-35.581333,67.065445,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:ccn(:[2*])C
356,20.746975,55.75916,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]SC
357,13.518586,70.79365,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:occ(:[2*])C
358,-50.27384,-40.83124,Reference,pfkfb3,[c*]:cnccc(:[4*])S(C)(=O)=O.[c*]:sc(N)c:[2*]~[c*]:n(C)cc:[2*].[c*]:ccccc:[4*]
359,-10.642662,68.58877,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]C(F)(F)F
360,17.261835,88.657814,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]OCC([2*])(C)C
361,-3.3164217,88.76246,Reference,pfkfb3,[c*]:sc(N)c:[2*]~[c*]:nsn:[2*]
362,6.071802,49.426254,Reference,pfkfb3,[c*]C#N~[c*]S(C)(=O)=O.[C*]CC
363,8.361708,52.76292,Reference,pfkfb3,[c*]:ccn(:[3*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]Br
364,7.066501,51.757725,Reference,pfkfb3,[c*]C#N~[c*]S(C)(=O)=O
365,-44.527588,17.7671,Reference,pfkfb3,[c*]C#N~[c*]OC
366,5.583966,52.00998,Reference,pfkfb3,[c*]C#N~[c*]S(C)(=O)=O.[c*]C
367,-1.7242335,61.19773,Reference,pfkfb3,[c*]:ccn(:[3*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]OC
368,-45.61034,-41.205025,Reference,pfkfb3,[c*]:c(C#N)ccnc:[2*]~[c*]:c(C#N)cccc:[2*]
369,-5.925963,21.734127,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]:non:[2*].[c*]S(C)(=O)=O
370,-6.9037137,61.886086,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]OC(F)(F)F
371,5.5824,52.00491,Reference,pfkfb3,[c*]C#N~[C*]C.[C*]C.[c*]S(C)(=O)=O
372,17.485573,60.096966,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]:scc(:[2*])C.[c*]S(C)(=O)=O
373,8.093557,50.29791,Reference,pfkfb3,[c*]C#N~[C*]S(C)(=O)=O.[c*]F.[C*]F
374,6.7415304,54.23545,Reference,pfkfb3,[c*]C#N~[c*]S(C)(=O)=O.[N*]C
375,16.008413,23.578146,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]:ncs:[2*].[c*]S(C)(=O)=O
376,-1.7511772,61.217464,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]OC
377,-42.651684,-39.60728,Reference,pfkfb3,[c*]:cnccc(:[2*])C#N~[c*]:ccccc(:[2*])C(N)=O
378,8.36456,52.763878,Reference,pfkfb3,[c*]:ccn(:[3*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]Br
379,9.343063,21.889215,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]:scn:[2*]
380,8.093918,50.30365,Reference,pfkfb3,[c*]C#N~[c*]S(C)(=O)=O.[c*]F
381,-30.176071,65.288574,Reference,pfkfb3,[c*]:c(C#N)ccnc:[2*]~[c*]:ccccc(:[2*])S(C)(=O)=O
382,9.565337,30.052464,Reference,pfkfb3,[C*]#N~[C*]=O.[C*]NC1CCOCC1
383,5.5838985,52.00977,Reference,pfkfb3,[c*]C#N~[c*]S(C)(=O)=O.[C*]C
384,-48.32861,-3.86765,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]OCCO[2*]
385,36.88288,-7.198787,Reference,pfkfb3,[C*]#N~[C*]N.[C*]=O
386,6.7409062,54.234306,Reference,pfkfb3,[c*]:ccn(:[3*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]N
387,6.740988,54.23541,Reference,pfkfb3,[c*]:ccn(:[3*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]N
388,-43.541077,-5.922763,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]OCC[2*].[c*]S(C)(=O)=O
389,6.0713806,49.428604,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]CC
390,4.3553042,50.645905,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]N(C)C
391,-44.80812,18.28227,Reference,pfkfb3,[c*]C#N~[c*]OC
392,3.2789667,74.79821,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]:sc(N)n:[2*]
393,-2.5777452,5.7432995,Reference,pfkfb3,[c*]C#N~
394,9.636336,50.53028,Reference,pfkfb3,[c*]:ccn(:[3*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]SC
395,12.10895,70.59911,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]:occ(:[2*])C.[c*]S(C)(=O)=O
396,-48.050583,-38.258472,Reference,pfkfb3,[c*]:c(C#N)ccnc:[2*]~[c*]:ccccc:[2*]
397,-6.2778234,69.88671,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]C(F)(F)F
398,16.655138,87.28694,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]S(C)(=O)=O.[c*]OCC([2*])(C)C
399,-3.165074,86.87787,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]C#N~[c*]:nsn:[2*].[c*]S(C)(=O)=O
400,67.4803,-0.86572546,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]Br
401,-2.0859747,5.562685,Reference,pfkfb3,[C*]CC~
402,-44.66661,17.665758,Reference,pfkfb3,[c*]S(C)(=O)=O.[C*]CC~[c*]OC
403,-5.6750827,-34.9194,Reference,pfkfb3,[C*]CC~[c*]C
404,-43.782623,16.148417,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]OC
405,-5.902754,21.199776,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]:non:[2*]
406,-8.428632,62.37486,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]OC(F)(F)F
407,-5.7640476,-34.954872,Reference,pfkfb3,[C*]C~[C*]C
408,17.758297,60.008743,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]:scc(:[2*])C
409,21.47779,-8.00158,Reference,pfkfb3,[C*]CC~[C*]F.[C*]F
410,40.31405,-12.181207,Reference,pfkfb3,[C*]CC~[N*]C
411,16.251036,22.900269,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]:ncs:[2*]
412,-44.97256,17.798615,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]OC
413,68.99278,0.5187155,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]Br
414,9.099727,21.152208,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]:scn:[2*]
415,21.970598,-6.951782,Reference,pfkfb3,[C*]CC~[c*]F
416,-2.1508641,6.2944775,Reference,pfkfb3,[C*]C~
417,-47.711197,-2.918107,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]OCCO[2*]
418,-44.647247,42.709026,Reference,pfkfb3,[c*]S(C)(=O)=O.[C*]CC~[c*]C(N)=O
419,40.483818,-12.404612,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]N
420,40.809742,-11.989726,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]N
421,-43.31369,-4.646425,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]OCC[2*]
422,-66.835,-1.2087888,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]CC
423,-11.700475,35.728687,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]N(C)C
424,-44.542625,16.878748,Reference,pfkfb3,[c*]S(C)(=O)=O.[C*]CC~[c*]OC
425,3.9057682,76.00361,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]:sc(N)n:[2*]
426,-2.2648852,6.2392306,Reference,pfkfb3,[c*]S(C)(=O)=O.[C*]CC~
427,20.829058,56.44588,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]SC
428,13.518587,70.793655,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]:occ(:[2*])C
429,-10.551842,67.94948,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]C(F)(F)F
430,17.261833,88.65779,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]OCC([2*])(C)C
431,-3.553616,88.65626,Reference,pfkfb3,[c*]:ccn(:[2*])CCC~[c*]:nsn:[2*]
432,-10.997131,38.83002,Reference,pfkfb3,[c*]Br~[c*]:n(C)cc:[2*]
433,-34.20533,69.83688,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]Br~[c*]:ccn(:[3*])C.[c*]OC
434,-36.043156,67.77615,Reference,pfkfb3,[c*]Br~[c*]:ccn(:[3*])C.[c*]C
435,-44.674294,18.65726,Reference,pfkfb3,[c*]Br~[c*]OC
436,-5.902754,21.199781,Reference,pfkfb3,[c*]Br~[c*]:non:[2*]
437,-8.428569,62.37352,Reference,pfkfb3,[c*]Br~[c*]OC(F)(F)F
438,-38.169243,69.433495,Reference,pfkfb3,[c*]Br~[c*]:ccn(:[2*])C(C)C
439,17.758308,60.008972,Reference,pfkfb3,[c*]Br~[c*]:scc(:[2*])C
440,-37.920155,70.821724,Reference,pfkfb3,[c*]Br~[c*]:ccn(:[2*])C(F)F
441,-36.04298,67.776825,Reference,pfkfb3,[c*]Br~[c*]:ccn(:[3*])C.[c*]C
442,16.251036,22.900269,Reference,pfkfb3,[c*]Br~[c*]:ncs:[2*]
443,-44.79225,18.313227,Reference,pfkfb3,[c*]Br~[c*]OC
444,68.99278,0.5187155,Reference,pfkfb3,[c*]Br~[c*]Br
445,9.099734,21.152277,Reference,pfkfb3,[c*]Br~[c*]:scn:[2*]
446,-36.951782,66.23709,Reference,pfkfb3,[c*]Br~[c*]:ccn(:[3*])C.[c*]F
447,-30.82005,65.509056,Reference,pfkfb3,[c*]:cnccc(:[2*])S(C)(=O)=O.[c*]Br~[c*]:ccn(:[4*])C.[c*]:ccccc(:[2*])S(C)(=O)=O
448,-40.411037,67.637856,Reference,pfkfb3,[c*]Br~[c*]:ccn(:[2*])CC
449,-47.711678,-2.9199383,Reference,pfkfb3,[c*]Br~[c*]OCCO[2*]
450,-34.51221,63.680206,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]Br~[c*]:ccn(:[3*])C.[c*]C(N)=O
451,40.726612,-11.8027115,Reference,pfkfb3,[c*]Br~[c*]N
452,40.2684,-12.118661,Reference,pfkfb3,[c*]Br~[c*]N
453,-43.30903,-4.6492434,Reference,pfkfb3,[c*]Br~[c*]OCC[2*]
454,-66.90606,-1.4519984,Reference,pfkfb3,[c*]Br~[c*]CC
455,-11.701107,35.728687,Reference,pfkfb3,[c*]Br~[c*]N(C)C
456,-34.20533,69.83688,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]Br~[c*]:ccn(:[3*])C.[c*]OC
457,3.9057894,76.003654,Reference,pfkfb3,[c*]Br~[c*]:sc(N)n:[2*]
458,-35.581413,67.06553,Reference,pfkfb3,[c*]S(C)(=O)=O.[c*]Br~[c*]:ccn(:[2*])C
459,20.746975,55.75916,Reference,pfkfb3,[c*]Br~[c*]SC
460,13.518587,70.793655,Reference,pfkfb3,[c*]Br~[c*]:occ(:[2*])C
461,-10.551842,67.94948,Reference,pfkfb3,[c*]Br~[c*]C(F)(F)F
462,17.261875,88.65796,Reference,pfkfb3,[c*]Br~[c*]OCC([2*])(C)C
463,-3.6055691,88.762184,Reference,pfkfb3,[c*]Br~[c*]:nsn:[2*]
464,-43.440086,16.943071,Reference,pfkfb3,[c*]S(C)(=O)=O~[c*]OC
465,-5.34728,-34.72348,Reference,pfkfb3,~[c*]C
466,-44.120068,17.136675,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]OC
467,-44.086872,-40.32993,Reference,pfkfb3,[c*]:c(ccnc:[2*])S(C)(=O)=O~[c*]:ccccc(:[2*])C#N
468,-5.902754,21.199842,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]:non:[2*]
469,-8.428632,62.37486,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]OC(F)(F)F
470,-5.6697035,-34.908825,Reference,pfkfb3,~[C*]C.[C*]C
471,17.758297,60.009167,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]:scc(:[2*])C
472,21.777006,-6.4960365,Reference,pfkfb3,~[C*]F.[C*]F
473,40.48864,-12.403289,Reference,pfkfb3,~[N*]C
474,16.250938,22.900938,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]:ncs:[2*]
475,-44.446743,17.619553,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]OC
476,-42.647587,-39.606785,Reference,pfkfb3,[c*]:c(ccnc:[2*])S(C)(=O)=O~[c*]:ccccc(:[2*])C(N)=O
477,68.76576,0.11793177,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]Br
478,9.099734,21.152277,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]:scn:[2*]
479,21.950136,-7.108285,Reference,pfkfb3,~[c*]F
480,-30.173973,65.286545,Reference,pfkfb3,[c*]:c(ccnc:[2*])S(C)(=O)=O~[c*]:ccccc(:[2*])S(C)(=O)=O
481,-41.76926,51.68421,Reference,pfkfb3,[c*]S(C)(=O)=O~[c*]C(=O)NC1CCOCC1
482,-5.066144,-34.6793,Reference,pfkfb3,~[C*]C
483,-47.711277,-2.917468,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]OCCO[2*]
484,-44.711803,42.523987,Reference,pfkfb3,[c*]S(C)(=O)=O~[c*]C(N)=O
485,41.02122,-12.203511,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]N
486,41.021225,-12.203508,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]N
487,-43.32191,-4.6361475,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]OCC[2*]
488,-66.8289,-0.7741885,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]CC
489,-11.696827,35.73083,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]N(C)C
490,-43.410423,16.640293,Reference,pfkfb3,[c*]S(C)(=O)=O~[c*]OC
491,3.905768,76.00362,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]:sc(N)n:[2*]
492,-2.5618827,5.764112,Reference,pfkfb3,[c*]S(C)(=O)=O~
493,20.746975,55.75916,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]SC
494,13.518586,70.79365,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]:occ(:[2*])C
495,-47.597775,-38.60828,Reference,pfkfb3,[c*]:c(ccnc:[2*])S(C)(=O)=O~[c*]:ccccc:[2*]
496,-9.7414055,68.07268,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]C(F)(F)F
497,17.261833,88.65779,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]OCC([2*])(C)C
498,-3.3164217,88.76246,Reference,pfkfb3,[c*]:n(C)cc:[2*]~[c*]:nsn:[2*]
499,5.5841804,52.001286,Reference,pfkfb3,[c*]OC~[c*]S(C)(=O)=O.[c*]C
500,-1.7406489,61.20722,Reference,pfkfb3,[c*]:ccn(:[3*])C.[c*]OC~[c*]S(C)(=O)=O.[c*]OC
501,-45.610252,-41.20501,Reference,pfkfb3,[c*]:cccnc(:[2*])OC~[c*]:c(C#N)cccc:[2*]
502,-5.925962,21.734148,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]OC~[c*]:non:[2*].[c*]S(C)(=O)=O
503,-6.903707,61.883686,Reference,pfkfb3,[c*]:ccn(:[2*])C.[c*]OC~[c*]S(C)(=O)=O.[c*]OC(F)(F)F
